"","Age","M.F","Country","TimeMin"
"817",28,"M","USA",173.816666666667
"818",21,"M","USA",173.816666666667
"819",33,"M","USA",173.866666666667
"820",51,"M","GBR",173.883333333333
"821",49,"M","CAN",173.883333333333
"822",36,"M","USA",173.9
"823",32,"M","SUI",173.933333333333
"824",26,"M","USA",173.95
"825",33,"M","USA",173.966666666667
"826",44,"M","USA",173.983333333333
"827",41,"M","CAN",173.983333333333
"828",32,"M","CHN",174
"829",31,"M","USA",174
"830",38,"M","GBR",174.033333333333
"831",43,"M","CAN",174.033333333333
"832",24,"M","USA",174.066666666667
"833",37,"M","USA",174.066666666667
"834",29,"M","NOR",174.066666666667
"835",35,"M","USA",174.116666666667
"836",42,"M","COL",174.116666666667
"837",30,"M","CAN",174.116666666667
"838",36,"M","NZL",174.15
"839",47,"M","USA",174.183333333333
"840",23,"M","USA",174.2
"841",31,"F","USA",174.216666666667
"842",20,"M","USA",174.233333333333
"843",47,"M","USA",174.25
"844",35,"F","USA",174.266666666667
"845",30,"M","USA",174.283333333333
"846",36,"M","USA",174.283333333333
"847",48,"M","USA",174.283333333333
"848",36,"M","USA",174.3
"849",28,"M","USA",174.3
"850",32,"M","USA",174.316666666667
"851",45,"M","USA",174.333333333333
"852",39,"M","CAN",174.333333333333
"853",43,"M","CAN",174.333333333333
"854",33,"M","CAN",174.35
"855",50,"M","USA",174.35
"856",38,"M","USA",174.366666666667
"857",31,"M","USA",174.366666666667
"858",36,"M","USA",174.366666666667
"859",50,"M","USA",174.366666666667
"860",25,"M","USA",174.416666666667
"861",43,"M","USA",174.416666666667
"862",31,"M","USA",174.416666666667
"863",52,"M","DOM",174.45
"864",36,"M","USA",174.45
"865",55,"M","USA",174.483333333333
"866",52,"M","SUI",174.483333333333
"867",35,"M","USA",174.533333333333
"868",29,"M","USA",174.55
"869",32,"M","USA",174.566666666667
"870",25,"M","CAN",174.583333333333
"871",25,"M","USA",174.616666666667
"872",29,"M","USA",174.616666666667
"873",31,"M","USA",174.633333333333
"874",38,"M","MEX",174.633333333333
"875",36,"M","USA",174.65
"876",24,"M","USA",174.666666666667
"877",32,"M","USA",174.683333333333
"878",50,"M","AUS",174.716666666667
"879",40,"M","USA",174.733333333333
"880",29,"M","USA",174.75
"881",30,"M","USA",174.766666666667
"882",48,"M","CAN",174.766666666667
"883",40,"M","GBR",174.8
"884",31,"M","TWN",174.8
"885",30,"M","USA",174.816666666667
"886",37,"M","USA",174.833333333333
"887",26,"F","GBR",174.833333333333
"888",24,"M","USA",174.833333333333
"889",39,"M","USA",174.85
"890",25,"M","CAN",174.85
"891",37,"M","IRL",174.85
"892",35,"M","USA",174.866666666667
"893",46,"M","USA",174.883333333333
"894",31,"M","USA",174.9
"895",32,"M","USA",174.933333333333
"896",41,"M","USA",174.933333333333
"897",37,"M","GUA",174.933333333333
"898",31,"M","USA",174.933333333333
"899",25,"M","USA",174.95
"900",40,"M","CHI",174.966666666667
"901",28,"M","USA",174.966666666667
"902",50,"M","USA",175
"903",48,"M","EST",175
"904",30,"M","USA",175
"905",29,"F","USA",175.016666666667
"906",35,"M","CAN",175.033333333333
"907",29,"M","USA",175.05
"908",33,"M","USA",175.05
"909",36,"M","BRA",175.083333333333
"910",39,"M","CHN",175.1
"911",29,"M","USA",175.1
"912",39,"M","USA",175.116666666667
"913",27,"M","USA",175.116666666667
"914",33,"M","CAN",175.116666666667
"915",25,"M","USA",175.116666666667
"916",26,"M","CHI",175.133333333333
"917",35,"M","BRA",175.166666666667
"918",40,"M","MEX",175.166666666667
"919",43,"M","USA",175.166666666667
"920",38,"M","USA",175.183333333333
"921",29,"M","USA",175.183333333333
"922",24,"M","USA",175.183333333333
"923",48,"M","ITA",175.2
"924",23,"M","USA",175.2
"925",30,"M","USA",175.2
"926",37,"M","CHN",175.216666666667
"927",38,"M","USA",175.233333333333
"928",25,"M","USA",175.233333333333
"929",29,"M","USA",175.266666666667
"930",26,"M","USA",175.283333333333
"931",34,"M","USA",175.3
"932",30,"M","USA",175.3
"933",33,"M","CAN",175.316666666667
"934",28,"M","USA",175.333333333333
"935",27,"M","USA",175.35
"936",31,"M","CAN",175.35
"937",30,"M","USA",175.366666666667
"938",22,"M","USA",175.366666666667
"939",42,"M","GBR",175.383333333333
"940",25,"M","USA",175.4
"941",35,"M","CAN",175.4
"942",39,"M","USA",175.4
"943",33,"F","USA",175.433333333333
"944",42,"F","USA",175.466666666667
"945",31,"M","USA",175.483333333333
"946",26,"M","MEX",175.5
"947",28,"M","USA",175.5
"948",37,"M","GER",175.566666666667
"949",44,"M","USA",175.566666666667
"950",29,"M","USA",175.566666666667
"951",40,"M","ESP",175.566666666667
"952",43,"M","CAN",175.6
"953",33,"M","USA",175.6
"954",44,"M","USA",175.616666666667
"955",39,"M","USA",175.633333333333
"956",38,"M","USA",175.65
"957",30,"M","USA",175.65
"958",29,"M","COL",175.65
"959",38,"M","CAN",175.666666666667
"960",45,"M","TWN",175.666666666667
"961",31,"M","USA",175.666666666667
"962",32,"M","GBR",175.683333333333
"963",30,"M","USA",175.7
"964",29,"M","USA",175.733333333333
"965",25,"M","USA",175.783333333333
"966",32,"M","USA",175.8
"967",22,"M","USA",175.8
"968",35,"M","USA",175.816666666667
"969",41,"M","GBR",175.85
"970",45,"M","USA",175.866666666667
"971",39,"M","USA",175.866666666667
"972",38,"F","USA",175.916666666667
"973",29,"F","ESP",175.933333333333
"974",33,"M","USA",175.933333333333
"975",28,"M","TWN",175.933333333333
"976",32,"M","USA",175.933333333333
"977",45,"M","USA",175.95
"978",26,"M","USA",175.95
"979",42,"M","CAN",175.95
"980",40,"M","USA",175.966666666667
"981",32,"M","HKG",175.983333333333
"982",27,"F","USA",175.983333333333
"983",30,"M","USA",176
"984",36,"M","HKG",176
"985",34,"M","USA",176.016666666667
"986",37,"M","USA",176.016666666667
"987",44,"M","USA",176.033333333333
"988",50,"M","USA",176.05
"989",46,"M","USA",176.05
"990",34,"M","GBR",176.05
"991",52,"M","USA",176.05
"992",25,"M","USA",176.066666666667
"993",41,"M","USA",176.066666666667
"994",23,"M","USA",176.083333333333
"995",31,"M","MEX",176.083333333333
"996",38,"M","USA",176.1
"997",43,"M","USA",176.1
"998",40,"M","USA",176.1
"999",35,"M","USA",176.116666666667
"1000",35,"M","USA",176.133333333333
"1001",26,"M","USA",176.133333333333
"1002",33,"F","USA",176.15
"1003",24,"M","USA",176.15
"1004",25,"M","USA",176.183333333333
"1005",38,"M","USA",176.2
"1006",28,"M","USA",176.233333333333
"1007",40,"M","CHI",176.25
"1008",40,"M","USA",176.25
"1009",43,"M","USA",176.266666666667
"1010",36,"M","USA",176.283333333333
"1011",36,"M","TUR",176.283333333333
"1012",32,"M","USA",176.3
"1013",36,"M","IRL",176.3
"1014",27,"M","USA",176.3
"1015",32,"M","USA",176.3
"1016",46,"M","USA",176.316666666667
"1017",33,"M","USA",176.316666666667
"1018",34,"M","GBR",176.316666666667
"1019",45,"M","USA",176.333333333333
"1020",52,"M","BRA",176.333333333333
"1021",20,"M","USA",176.333333333333
"1022",32,"M","USA",176.35
"1023",27,"M","USA",176.366666666667
"1024",27,"M","USA",176.366666666667
"1025",42,"M","GBR",176.4
"1026",29,"M","EGY",176.4
"1027",35,"M","USA",176.4
"1028",36,"M","USA",176.4
"1029",31,"M","USA",176.416666666667
"1030",28,"F","USA",176.433333333333
"1031",37,"M","USA",176.45
"1032",43,"M","CAN",176.466666666667
"1033",42,"M","COL",176.516666666667
"1034",45,"M","USA",176.516666666667
"1035",35,"M","CAN",176.533333333333
"1036",47,"M","CHN",176.533333333333
"1037",47,"F","AUS",176.533333333333
"1038",33,"M","GER",176.55
"1039",35,"M","USA",176.583333333333
"1040",23,"M","USA",176.583333333333
"1041",38,"M","COL",176.583333333333
"1042",33,"M","CHI",176.583333333333
"1043",33,"M","USA",176.6
"1044",39,"M","USA",176.616666666667
"1045",36,"M","USA",176.616666666667
"1046",26,"M","USA",176.633333333333
"1047",27,"M","USA",176.65
"1048",40,"M","USA",176.666666666667
"1049",33,"F","USA",176.666666666667
"1050",26,"M","USA",176.683333333333
"1051",25,"M","USA",176.683333333333
"1052",25,"M","USA",176.683333333333
"1053",20,"M","USA",176.683333333333
"1054",32,"M","USA",176.683333333333
"1055",42,"F","USA",176.683333333333
"1056",35,"M","USA",176.7
"1057",33,"M","USA",176.7
"1058",39,"M","PAN",176.716666666667
"1059",35,"M","USA",176.75
"1060",46,"M","ESP",176.75
"1061",39,"M","USA",176.783333333333
"1062",27,"M","USA",176.8
"1063",29,"M","USA",176.8
"1064",24,"M","CRC",176.833333333333
"1065",29,"M","USA",176.833333333333
"1066",32,"M","CRC",176.833333333333
"1067",36,"M","USA",176.833333333333
"1068",41,"M","USA",176.85
"1069",31,"M","USA",176.883333333333
"1070",29,"F","USA",176.9
"1071",42,"M","RSA",176.916666666667
"1072",37,"M","ITA",176.933333333333
"1073",23,"M","USA",176.95
"1074",26,"F","USA",176.966666666667
"1075",36,"M","USA",176.983333333333
"1076",33,"M","USA",177
"1077",41,"M","USA",177.016666666667
"1078",35,"M","USA",177.016666666667
"1079",39,"M","USA",177.016666666667
"1080",32,"M","CAN",177.033333333333
"1081",37,"F","USA",177.033333333333
"1082",33,"M","USA",177.033333333333
"1083",30,"M","USA",177.066666666667
"1084",27,"M","USA",177.083333333333
"1085",30,"M","USA",177.1
"1086",46,"M","ARG",177.116666666667
"1087",35,"M","USA",177.116666666667
"1088",41,"M","USA",177.133333333333
"1089",42,"M","USA",177.15
"1090",32,"M","ITA",177.15
"1091",35,"M","GBR",177.15
"1092",42,"M","USA",177.166666666667
"1093",30,"M","CAN",177.183333333333
"1094",28,"M","USA",177.183333333333
"1095",28,"F","JPN",177.183333333333
"1096",23,"M","USA",177.2
"1097",39,"M","CAN",177.2
"1098",30,"M","USA",177.2
"1099",32,"M","USA",177.216666666667
"1100",22,"M","USA",177.216666666667
"1101",44,"M","USA",177.216666666667
"1102",29,"M","USA",177.233333333333
"1103",31,"F","USA",177.266666666667
"1104",47,"M","USA",177.266666666667
"1105",33,"F","USA",177.283333333333
"1106",31,"M","USA",177.283333333333
"1107",35,"M","USA",177.283333333333
"1108",44,"M","SUI",177.283333333333
"1109",52,"M","CAN",177.3
"1110",26,"M","USA",177.316666666667
"1111",43,"M","ITA",177.333333333333
"1112",26,"M","GBR",177.35
"1113",39,"M","CAN",177.35
"1114",22,"M","USA",177.383333333333
"1115",24,"M","USA",177.383333333333
"1116",34,"M","GER",177.383333333333
"1117",47,"M","USA",177.4
"1118",35,"M","USA",177.416666666667
"1119",26,"M","USA",177.433333333333
"1120",23,"F","USA",177.433333333333
"1121",32,"M","CAN",177.45
"1122",25,"M","USA",177.45
"1123",33,"F","USA",177.483333333333
"1124",40,"M","FRA",177.5
"1125",33,"M","USA",177.516666666667
"1126",40,"M","USA",177.516666666667
"1127",30,"M","USA",177.516666666667
"1128",23,"M","USA",177.533333333333
"1129",29,"M","USA",177.533333333333
"1130",42,"M","GBR",177.55
"1131",45,"M","USA",177.55
"1132",39,"F","USA",177.566666666667
"1133",36,"M","USA",177.566666666667
"1134",41,"M","IND",177.616666666667
"1135",47,"M","USA",177.633333333333
"1136",33,"M","USA",177.65
"1137",22,"M","USA",177.65
"1138",43,"M","PER",177.65
"1139",25,"M","USA",177.65
"1140",35,"M","USA",177.65
"1141",27,"F","USA",177.65
"1142",40,"M","USA",177.666666666667
"1143",28,"M","USA",177.666666666667
"1144",35,"M","USA",177.683333333333
"1145",26,"M","USA",177.683333333333
"1146",26,"F","USA",177.683333333333
"1147",21,"M","USA",177.683333333333
"1148",46,"M","USA",177.7
"1149",36,"M","USA",177.7
"1150",27,"M","USA",177.716666666667
"1151",34,"M","USA",177.716666666667
"1152",25,"M","USA",177.716666666667
"1153",46,"M","USA",177.75
"1154",45,"M","USA",177.766666666667
"1155",20,"M","USA",177.766666666667
"1156",26,"F","USA",177.783333333333
"1157",39,"M","USA",177.783333333333
"1158",34,"M","CAN",177.783333333333
"1159",36,"M","CAN",177.8
"1160",29,"F","USA",177.8
"1161",42,"M","CAN",177.816666666667
"1162",36,"M","USA",177.816666666667
"1163",29,"F","USA",177.816666666667
"1164",31,"M","USA",177.833333333333
"1165",28,"M","USA",177.85
"1166",44,"M","USA",177.85
"1167",29,"M","USA",177.85
"1168",22,"M","USA",177.866666666667
"1169",32,"M","USA",177.866666666667
"1170",35,"M","USA",177.866666666667
"1171",38,"M","CAN",177.866666666667
"1172",31,"M","USA",177.866666666667
"1173",33,"M","USA",177.883333333333
"1174",42,"M","CAN",177.883333333333
"1175",29,"M","USA",177.883333333333
"1176",47,"M","USA",177.9
"1177",28,"M","CAN",177.9
"1178",52,"M","USA",177.916666666667
"1179",50,"M","USA",177.916666666667
"1180",34,"M","USA",177.916666666667
"1181",35,"M","USA",177.916666666667
"1182",41,"M","USA",177.916666666667
"1183",31,"M","USA",177.933333333333
"1184",29,"M","USA",177.95
"1185",58,"M","USA",177.966666666667
"1186",54,"M","UAE",177.966666666667
"1187",38,"M","USA",177.983333333333
"1188",43,"M","USA",177.983333333333
"1189",31,"M","USA",178
"1190",23,"M","USA",178
"1191",29,"M","USA",178.016666666667
"1192",26,"F","MEX",178.033333333333
"1193",34,"M","USA",178.033333333333
"1194",29,"M","USA",178.033333333333
"1195",30,"M","USA",178.05
"1196",27,"M","USA",178.066666666667
"1197",29,"M","USA",178.083333333333
"1198",33,"M","AUT",178.116666666667
"1199",25,"M","USA",178.116666666667
"1200",40,"M","USA",178.133333333333
"1201",28,"M","USA",178.133333333333
"1202",50,"F","USA",178.133333333333
"1203",41,"M","BRA",178.15
"1204",38,"M","USA",178.15
"1205",43,"M","USA",178.15
"1206",32,"M","CAN",178.15
"1207",37,"M","HKG",178.166666666667
"1208",56,"M","USA",178.183333333333
"1209",41,"M","USA",178.183333333333
"1210",27,"M","USA",178.2
"1211",27,"M","USA",178.2
"1212",35,"M","USA",178.216666666667
"1213",25,"M","USA",178.216666666667
"1214",37,"M","GER",178.216666666667
"1215",28,"M","USA",178.233333333333
"1216",37,"M","USA",178.233333333333
"1217",25,"M","USA",178.233333333333
"1218",33,"M","USA",178.233333333333
"1219",29,"M","USA",178.233333333333
"1220",51,"M","BRA",178.25
"1221",50,"M","JPN",178.25
"1222",33,"M","USA",178.25
"1223",37,"M","USA",178.25
"1224",47,"M","MEX",178.266666666667
"1225",50,"M","USA",178.266666666667
"1226",24,"M","USA",178.266666666667
"1227",46,"M","USA",178.283333333333
"1228",51,"M","USA",178.283333333333
"1229",37,"M","USA",178.283333333333
"1230",28,"M","USA",178.3
"1231",39,"M","USA",178.316666666667
"1232",33,"M","USA",178.333333333333
"1233",33,"M","GER",178.35
"1234",39,"M","USA",178.366666666667
"1235",28,"M","USA",178.383333333333
"1236",60,"M","USA",178.383333333333
"1237",26,"F","USA",178.433333333333
"1238",31,"M","USA",178.45
"1239",34,"M","USA",178.45
"1240",35,"M","AUT",178.466666666667
"1241",28,"M","USA",178.466666666667
"1242",29,"M","USA",178.483333333333
"1243",40,"M","USA",178.483333333333
"1244",36,"M","USA",178.5
"1245",32,"M","USA",178.516666666667
"1246",47,"M","JPN",178.516666666667
"1247",26,"M","USA",178.516666666667
"1248",26,"M","USA",178.55
"1249",31,"M","USA",178.55
"1250",30,"M","USA",178.55
"1251",34,"M","BRA",178.566666666667
"1252",27,"M","USA",178.566666666667
"1253",34,"M","USA",178.583333333333
"1254",31,"M","USA",178.583333333333
"1255",24,"M","USA",178.583333333333
"1256",29,"M","USA",178.583333333333
"1257",45,"M","SWE",178.6
"1258",27,"M","USA",178.6
"1259",31,"M","USA",178.6
"1260",35,"M","USA",178.616666666667
"1261",40,"M","USA",178.616666666667
"1262",40,"M","CAN",178.616666666667
"1263",38,"M","USA",178.633333333333
"1264",30,"M","USA",178.65
"1265",28,"F","USA",178.65
"1266",35,"M","USA",178.65
"1267",28,"M","USA",178.666666666667
"1268",49,"M","USA",178.666666666667
"1269",37,"M","USA",178.666666666667
"1270",40,"M","HKG",178.683333333333
"1271",24,"M","USA",178.683333333333
"1272",51,"M","USA",178.683333333333
"1273",26,"F","USA",178.7
"1274",33,"M","USA",178.716666666667
"1275",33,"M","USA",178.716666666667
"1276",37,"M","USA",178.716666666667
"1277",38,"M","USA",178.716666666667
"1278",34,"M","GBR",178.733333333333
"1279",31,"M","USA",178.733333333333
"1280",41,"M","USA",178.75
"1281",47,"M","USA",178.75
"1282",34,"M","USA",178.75
"1283",27,"F","USA",178.766666666667
"1284",38,"M","GBR",178.766666666667
"1285",44,"M","BRA",178.783333333333
"1286",52,"M","USA",178.783333333333
"1287",32,"M","USA",178.783333333333
"1288",47,"M","USA",178.8
"1289",35,"M","USA",178.816666666667
"1290",36,"M","USA",178.816666666667
"1291",26,"M","USA",178.816666666667
"1292",38,"M","USA",178.816666666667
"1293",44,"M","BRA",178.816666666667
"1294",37,"F","USA",178.833333333333
"1295",31,"M","GBR",178.85
"1296",30,"M","USA",178.85
"1297",41,"M","USA",178.85
"1298",31,"M","USA",178.85
"1299",25,"M","USA",178.866666666667
"1300",47,"M","USA",178.883333333333
"1301",31,"F","USA",178.9
"1302",36,"M","USA",178.9
"1303",24,"F","USA",178.9
"1304",33,"M","USA",178.916666666667
"1305",49,"M","USA",178.916666666667
"1306",38,"M","RSA",178.916666666667
"1307",33,"M","MEX",178.933333333333
"1308",46,"M","USA",178.933333333333
"1309",22,"M","USA",178.933333333333
"1310",27,"M","USA",178.933333333333
"1311",26,"M","CAN",178.95
"1312",39,"M","USA",178.95
"1313",34,"M","COL",178.95
"1314",41,"M","BER",178.95
"1315",23,"M","USA",178.95
"1316",40,"M","USA",178.95
"1317",28,"M","USA",178.95
"1318",26,"M","USA",178.966666666667
"1319",30,"M","CAN",178.966666666667
"1320",42,"M","USA",178.983333333333
"1321",44,"M","BRA",178.983333333333
"1322",36,"M","USA",178.983333333333
"1323",30,"F","USA",179
"1324",23,"M","USA",179.016666666667
"1325",36,"M","CAN",179.016666666667
"1326",35,"M","AUS",179.016666666667
"1327",31,"M","USA",179.016666666667
"1328",51,"M","USA",179.016666666667
"1329",33,"M","USA",179.016666666667
"1330",44,"M","USA",179.033333333333
"1331",44,"M","GUA",179.033333333333
"1332",35,"M","USA",179.033333333333
"1333",41,"M","USA",179.033333333333
"1334",28,"M","CAN",179.05
"1335",29,"M","USA",179.066666666667
"1336",37,"M","USA",179.066666666667
"1337",34,"M","USA",179.083333333333
"1338",37,"M","KOR",179.083333333333
"1339",42,"M","USA",179.083333333333
"1340",44,"M","ITA",179.1
"1341",51,"M","USA",179.1
"1342",50,"M","USA",179.1
"1343",35,"M","USA",179.116666666667
"1344",30,"F","USA",179.116666666667
"1345",40,"M","BRA",179.116666666667
"1346",40,"M","USA",179.116666666667
"1347",46,"M","FRA",179.133333333333
"1348",27,"M","USA",179.133333333333
"1349",37,"M","USA",179.133333333333
"1350",56,"M","USA",179.15
"1351",36,"M","USA",179.166666666667
"1352",33,"M","BRA",179.166666666667
"1353",51,"M","GBR",179.166666666667
"1354",26,"M","USA",179.183333333333
"1355",44,"M","USA",179.183333333333
"1356",45,"M","USA",179.183333333333
"1357",53,"M","USA",179.2
"1358",46,"M","CAN",179.216666666667
"1359",55,"M","USA",179.216666666667
"1360",20,"M","USA",179.216666666667
"1361",51,"M","USA",179.233333333333
"1362",27,"M","USA",179.25
"1363",43,"M","USA",179.25
"1364",43,"M","USA",179.25
"1365",26,"M","USA",179.266666666667
"1366",27,"F","USA",179.283333333333
"1367",29,"M","GBR",179.283333333333
"1368",31,"M","USA",179.283333333333
"1369",31,"M","HKG",179.3
"1370",34,"M","USA",179.316666666667
"1371",42,"F","USA",179.316666666667
"1372",33,"M","USA",179.333333333333
"1373",46,"M","AUT",179.333333333333
"1374",39,"F","USA",179.383333333333
"1375",45,"M","CRC",179.383333333333
"1376",30,"M","USA",179.383333333333
"1377",24,"M","USA",179.383333333333
"1378",38,"M","MEX",179.4
"1379",26,"M","USA",179.4
"1380",34,"M","USA",179.4
